label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Text,46,16,12,16,TRAIN_00106.jpg,324,44
Text,62,17,12,16,TRAIN_00106.jpg,324,44
Text,79,16,13,15,TRAIN_00106.jpg,324,44
Text,99,16,13,17,TRAIN_00106.jpg,324,44
Text,117,15,13,16,TRAIN_00106.jpg,324,44
Text,3,17,10,14,TRAIN_00107.jpg,388,36
Text,13,18,10,14,TRAIN_00107.jpg,388,36
Text,22,18,13,14,TRAIN_00107.jpg,388,36
Text,37,19,6,11,TRAIN_00107.jpg,388,36
Text,83,18,15,16,TRAIN_00107.jpg,388,36
Text,104,20,10,14,TRAIN_00107.jpg,388,36
Text,120,18,12,17,TRAIN_00107.jpg,388,36
Text,141,19,12,16,TRAIN_00107.jpg,388,36
Text,155,21,15,15,TRAIN_00107.jpg,388,36
Text,171,19,17,17,TRAIN_00107.jpg,388,36
Text,190,20,13,16,TRAIN_00107.jpg,388,36
Text,204,19,13,17,TRAIN_00107.jpg,388,36
Text,224,19,14,14,TRAIN_00107.jpg,388,36
Text,245,20,13,15,TRAIN_00107.jpg,388,36
Text,17,8,13,15,TRAIN_00108.jpg,284,31
Text,34,11,11,11,TRAIN_00108.jpg,284,31
Text,49,12,11,11,TRAIN_00108.jpg,284,31
Text,64,6,11,17,TRAIN_00108.jpg,284,31
Text,80,9,12,16,TRAIN_00108.jpg,284,31
Text,19,10,14,15,TRAIN_00109.jpg,284,31
Text,35,11,11,14,TRAIN_00109.jpg,284,31
Text,50,11,11,13,TRAIN_00109.jpg,284,31
Text,66,12,11,14,TRAIN_00109.jpg,284,31
Text,81,12,13,12,TRAIN_00109.jpg,284,31
Text,98,10,15,13,TRAIN_00109.jpg,284,31
Text,115,10,9,14,TRAIN_00109.jpg,284,31
Text,127,10,11,15,TRAIN_00109.jpg,284,31
Text,142,10,13,14,TRAIN_00109.jpg,284,31
Text,160,9,11,14,TRAIN_00109.jpg,284,31
Text,12,3,10,13,TRAIN_00110.jpg,388,29
Text,21,3,10,13,TRAIN_00110.jpg,388,29
Text,29,3,11,13,TRAIN_00110.jpg,388,29
Text,39,3,10,13,TRAIN_00110.jpg,388,29
Text,48,4,12,13,TRAIN_00110.jpg,388,29
Text,62,5,6,12,TRAIN_00110.jpg,388,29
Text,81,1,15,18,TRAIN_00110.jpg,388,29
Text,99,1,14,18,TRAIN_00110.jpg,388,29
Text,119,2,14,18,TRAIN_00110.jpg,388,29
Text,137,1,12,18,TRAIN_00110.jpg,388,29
Text,152,1,14,18,TRAIN_00110.jpg,388,29
Text,19,10,10,12,TRAIN_00111.jpg,284,31
Text,35,11,11,12,TRAIN_00111.jpg,284,31
Text,50,11,10,11,TRAIN_00111.jpg,284,31
Text,19,5,9,13,TRAIN_00112.jpg,388,33
Text,28,3,9,13,TRAIN_00112.jpg,388,33
Text,36,4,10,13,TRAIN_00112.jpg,388,33
Text,45,3,10,13,TRAIN_00112.jpg,388,33
Text,55,4,13,12,TRAIN_00112.jpg,388,33
Text,68,5,7,11,TRAIN_00112.jpg,388,33
Text,89,1,16,18,TRAIN_00112.jpg,388,33
Text,106,1,17,18,TRAIN_00112.jpg,388,33
Text,125,1,18,17,TRAIN_00112.jpg,388,33
Text,144,0,16,18,TRAIN_00112.jpg,388,33
Text,10,12,11,13,TRAIN_00113.jpg,388,36
Text,21,12,9,13,TRAIN_00113.jpg,388,36
Text,29,12,14,13,TRAIN_00113.jpg,388,36
Text,43,14,7,12,TRAIN_00113.jpg,388,36
Text,87,10,17,18,TRAIN_00113.jpg,388,36
Text,109,12,13,15,TRAIN_00113.jpg,388,36
Text,127,11,11,14,TRAIN_00113.jpg,388,36
Text,142,12,13,14,TRAIN_00113.jpg,388,36
Text,162,12,11,15,TRAIN_00113.jpg,388,36
Text,179,12,12,14,TRAIN_00113.jpg,388,36
Text,197,12,13,13,TRAIN_00113.jpg,388,36
Text,6,9,17,24,TRAIN_00114.jpg,324,44
Text,25,12,17,22,TRAIN_00114.jpg,324,44
Text,46,13,10,20,TRAIN_00114.jpg,324,44
Text,62,14,14,17,TRAIN_00114.jpg,324,44
Text,83,13,13,16,TRAIN_00114.jpg,324,44
Text,98,15,19,16,TRAIN_00114.jpg,324,44
Text,2,20,10,13,TRAIN_00115.jpg,388,36
Text,12,21,9,11,TRAIN_00115.jpg,388,36
Text,20,21,14,13,TRAIN_00115.jpg,388,36
Text,35,22,7,11,TRAIN_00115.jpg,388,36
Text,79,15,17,20,TRAIN_00115.jpg,388,36
Text,97,18,16,18,TRAIN_00115.jpg,388,36
Text,116,18,14,18,TRAIN_00115.jpg,388,36
Text,133,19,15,17,TRAIN_00115.jpg,388,36
Text,149,19,18,17,TRAIN_00115.jpg,388,36
Text,169,18,16,18,TRAIN_00115.jpg,388,36
Text,186,17,17,18,TRAIN_00115.jpg,388,36
Text,8,13,16,17,TRAIN_00116.jpg,324,44
Text,27,13,16,16,TRAIN_00116.jpg,324,44
Text,46,13,14,16,TRAIN_00116.jpg,324,44
Text,63,16,14,14,TRAIN_00116.jpg,324,44
Text,81,15,15,13,TRAIN_00116.jpg,324,44
Text,101,14,14,18,TRAIN_00116.jpg,324,44
Text,33,11,11,13,TRAIN_00117.jpg,284,50
Text,44,11,10,12,TRAIN_00117.jpg,284,50
Text,53,11,12,13,TRAIN_00117.jpg,284,50
Text,33,30,13,15,TRAIN_00117.jpg,284,50
Text,48,30,11,15,TRAIN_00117.jpg,284,50
Text,63,30,13,14,TRAIN_00117.jpg,284,50
Text,79,33,10,12,TRAIN_00117.jpg,284,50
Text,94,32,11,12,TRAIN_00117.jpg,284,50
Text,108,32,9,13,TRAIN_00117.jpg,284,50
Text,1,3,9,13,TRAIN_00118.jpg,388,21
Text,10,2,9,14,TRAIN_00118.jpg,388,21
Text,19,3,9,14,TRAIN_00118.jpg,388,21
Text,27,2,11,14,TRAIN_00118.jpg,388,21
Text,36,4,11,13,TRAIN_00118.jpg,388,21
Text,45,3,13,13,TRAIN_00118.jpg,388,21
Text,60,5,6,11,TRAIN_00118.jpg,388,21
Text,77,0,14,18,TRAIN_00118.jpg,388,21
Text,98,0,12,19,TRAIN_00118.jpg,388,21
Text,115,2,10,16,TRAIN_00118.jpg,388,21
Text,135,2,13,16,TRAIN_00118.jpg,388,21
Text,153,0,13,17,TRAIN_00118.jpg,388,21
Text,168,0,13,18,TRAIN_00118.jpg,388,21
Text,185,3,13,16,TRAIN_00118.jpg,388,21
Text,18,8,13,15,TRAIN_00119.jpg,284,31
Text,36,9,10,13,TRAIN_00119.jpg,284,31
Text,50,9,11,12,TRAIN_00119.jpg,284,31
Text,66,10,13,11,TRAIN_00119.jpg,284,31
Text,82,10,11,12,TRAIN_00119.jpg,284,31
Text,18,6,15,22,TRAIN_00120.jpg,284,31
Text,33,7,14,20,TRAIN_00120.jpg,284,31
Text,51,6,13,18,TRAIN_00120.jpg,284,31
Text,66,10,13,15,TRAIN_00120.jpg,284,31
Text,81,9,13,15,TRAIN_00120.jpg,284,31
Text,97,7,12,17,TRAIN_00120.jpg,284,31
Text,112,8,13,16,TRAIN_00120.jpg,284,31
Text,129,7,9,18,TRAIN_00120.jpg,284,31
Text,144,11,14,15,TRAIN_00120.jpg,284,31
Text,32,7,10,12,TRAIN_00121.jpg,284,50
Text,42,7,9,11,TRAIN_00121.jpg,284,50
Text,52,7,13,11,TRAIN_00121.jpg,284,50
Text,30,24,16,16,TRAIN_00121.jpg,284,50
Text,49,23,9,17,TRAIN_00121.jpg,284,50
Text,61,27,11,12,TRAIN_00121.jpg,284,50
Text,78,26,12,14,TRAIN_00121.jpg,284,50
Text,94,25,12,15,TRAIN_00121.jpg,284,50
Text,110,25,11,15,TRAIN_00121.jpg,284,50
Text,123,28,13,13,TRAIN_00121.jpg,284,50
Text,16,5,12,17,TRAIN_00122.jpg,284,31
Text,31,7,13,14,TRAIN_00122.jpg,284,31
Text,47,7,11,15,TRAIN_00122.jpg,284,31
Text,63,6,12,16,TRAIN_00122.jpg,284,31
Text,78,8,12,15,TRAIN_00122.jpg,284,31
Text,95,6,11,16,TRAIN_00122.jpg,284,31
Text,8,13,14,19,TRAIN_00123.jpg,324,44
Text,24,14,15,17,TRAIN_00123.jpg,324,44
Text,42,14,14,17,TRAIN_00123.jpg,324,44
Text,61,14,13,18,TRAIN_00123.jpg,324,44
Text,78,15,12,17,TRAIN_00123.jpg,324,44
Text,96,14,13,18,TRAIN_00123.jpg,324,44
Text,114,12,16,19,TRAIN_00123.jpg,324,44
Text,16,8,14,19,TRAIN_00124.jpg,284,31
Text,31,9,14,17,TRAIN_00124.jpg,284,31
Text,49,9,13,15,TRAIN_00124.jpg,284,31
Text,66,9,10,16,TRAIN_00124.jpg,284,31
Text,82,9,12,15,TRAIN_00124.jpg,284,31
Text,97,8,10,15,TRAIN_00124.jpg,284,31
Text,111,8,14,16,TRAIN_00124.jpg,284,31
Text,128,9,13,15,TRAIN_00124.jpg,284,31
Text,142,10,14,13,TRAIN_00124.jpg,284,31
Text,9,17,14,15,TRAIN_00125.jpg,324,44
Text,27,19,11,11,TRAIN_00125.jpg,324,44
Text,46,17,12,14,TRAIN_00125.jpg,324,44
Text,64,18,11,12,TRAIN_00125.jpg,324,44
Text,82,18,13,13,TRAIN_00125.jpg,324,44
Text,9,12,14,20,TRAIN_00126.jpg,324,44
Text,28,12,13,20,TRAIN_00126.jpg,324,44
Text,46,12,11,19,TRAIN_00126.jpg,324,44
Text,62,12,14,18,TRAIN_00126.jpg,324,44
Text,81,13,13,16,TRAIN_00126.jpg,324,44
Text,102,12,8,15,TRAIN_00126.jpg,324,44
Text,117,12,12,17,TRAIN_00126.jpg,324,44
Text,8,14,14,14,TRAIN_00127.jpg,324,44
Text,25,15,14,16,TRAIN_00127.jpg,324,44
Text,42,15,15,16,TRAIN_00127.jpg,324,44
Text,57,13,16,16,TRAIN_00127.jpg,324,44
Text,79,10,10,20,TRAIN_00127.jpg,324,44
Text,94,15,14,16,TRAIN_00127.jpg,324,44
Text,116,12,11,19,TRAIN_00127.jpg,324,44
Text,14,3,10,14,TRAIN_00128.jpg,388,26
Text,23,3,9,13,TRAIN_00128.jpg,388,26
Text,31,3,10,14,TRAIN_00128.jpg,388,26
Text,40,3,11,13,TRAIN_00128.jpg,388,26
Text,49,3,13,14,TRAIN_00128.jpg,388,26
Text,64,4,7,13,TRAIN_00128.jpg,388,26
Text,82,3,17,19,TRAIN_00128.jpg,388,26
Text,102,3,12,18,TRAIN_00128.jpg,388,26
Text,119,3,14,16,TRAIN_00128.jpg,388,26
Text,137,5,14,17,TRAIN_00128.jpg,388,26
Text,155,3,13,19,TRAIN_00128.jpg,388,26
Text,174,3,12,16,TRAIN_00128.jpg,388,26
Text,7,13,16,21,TRAIN_00129.jpg,324,44
Text,24,11,17,24,TRAIN_00129.jpg,324,44
Text,42,14,15,19,TRAIN_00129.jpg,324,44
Text,60,13,15,17,TRAIN_00129.jpg,324,44
Text,78,14,15,16,TRAIN_00129.jpg,324,44
Text,96,12,14,20,TRAIN_00129.jpg,324,44
Text,114,14,14,18,TRAIN_00129.jpg,324,44
Text,131,14,16,19,TRAIN_00129.jpg,324,44
Text,150,13,14,20,TRAIN_00129.jpg,324,44
Text,167,14,16,19,TRAIN_00129.jpg,324,44
Text,17,3,10,13,TRAIN_00130.jpg,388,24
Text,26,3,9,13,TRAIN_00130.jpg,388,24
Text,34,3,11,14,TRAIN_00130.jpg,388,24
Text,44,3,9,13,TRAIN_00130.jpg,388,24
Text,52,2,14,14,TRAIN_00130.jpg,388,24
Text,67,4,8,13,TRAIN_00130.jpg,388,24
Text,88,1,14,17,TRAIN_00130.jpg,388,24
Text,103,1,13,17,TRAIN_00130.jpg,388,24
Text,124,1,14,18,TRAIN_00130.jpg,388,24
Text,142,1,13,16,TRAIN_00130.jpg,388,24
Text,160,0,13,18,TRAIN_00130.jpg,388,24
Text,178,1,13,16,TRAIN_00130.jpg,388,24
Text,11,21,10,13,TRAIN_00131.jpg,388,36
Text,20,22,11,12,TRAIN_00131.jpg,388,36
Text,29,21,13,13,TRAIN_00131.jpg,388,36
Text,44,23,7,10,TRAIN_00131.jpg,388,36
Text,90,19,14,16,TRAIN_00131.jpg,388,36
Text,108,24,12,12,TRAIN_00131.jpg,388,36
Text,125,21,12,14,TRAIN_00131.jpg,388,36
Text,146,21,12,12,TRAIN_00131.jpg,388,36
Text,165,17,14,16,TRAIN_00131.jpg,388,36
Text,12,12,12,20,TRAIN_00132.jpg,324,44
Text,28,12,13,17,TRAIN_00132.jpg,324,44
Text,45,11,11,19,TRAIN_00132.jpg,324,44
Text,61,13,10,16,TRAIN_00132.jpg,324,44
Text,83,13,10,18,TRAIN_00132.jpg,324,44
Text,99,13,10,16,TRAIN_00132.jpg,324,44
Text,118,14,12,16,TRAIN_00132.jpg,324,44
Text,133,15,12,13,TRAIN_00132.jpg,324,44
Text,145,16,6,10,TRAIN_00132.jpg,324,44
Text,9,13,11,13,TRAIN_00133.jpg,388,36
Text,18,13,10,13,TRAIN_00133.jpg,388,36
Text,27,13,13,13,TRAIN_00133.jpg,388,36
Text,42,15,6,11,TRAIN_00133.jpg,388,36
Text,88,12,14,18,TRAIN_00133.jpg,388,36
Text,106,12,14,18,TRAIN_00133.jpg,388,36
Text,122,12,14,19,TRAIN_00133.jpg,388,36
Text,142,12,13,17,TRAIN_00133.jpg,388,36
Text,158,12,13,17,TRAIN_00133.jpg,388,36
Text,176,13,14,15,TRAIN_00133.jpg,388,36
Text,196,10,10,18,TRAIN_00133.jpg,388,36
Text,212,10,14,20,TRAIN_00133.jpg,388,36
Text,230,11,12,18,TRAIN_00133.jpg,388,36
Text,6,12,11,13,TRAIN_00134.jpg,388,36
Text,15,12,11,14,TRAIN_00134.jpg,388,36
Text,25,12,13,13,TRAIN_00134.jpg,388,36
Text,38,14,8,12,TRAIN_00134.jpg,388,36
Text,84,13,17,15,TRAIN_00134.jpg,388,36
Text,104,11,13,16,TRAIN_00134.jpg,388,36
Text,120,10,12,16,TRAIN_00134.jpg,388,36
Text,140,10,12,18,TRAIN_00134.jpg,388,36
Text,156,10,14,18,TRAIN_00134.jpg,388,36
Text,173,11,14,16,TRAIN_00134.jpg,388,36
Text,192,10,14,16,TRAIN_00134.jpg,388,36
Text,214,10,8,17,TRAIN_00134.jpg,388,36
Text,228,10,14,18,TRAIN_00134.jpg,388,36
Text,246,11,12,19,TRAIN_00134.jpg,388,36
Text,265,10,13,16,TRAIN_00134.jpg,388,36
Text,286,8,11,18,TRAIN_00134.jpg,388,36
Text,299,8,14,18,TRAIN_00134.jpg,388,36
Text,18,9,11,13,TRAIN_00135.jpg,284,31
Text,32,10,11,13,TRAIN_00135.jpg,284,31
Text,48,8,9,15,TRAIN_00135.jpg,284,31
Text,66,8,11,15,TRAIN_00135.jpg,284,31
Text,81,9,10,13,TRAIN_00135.jpg,284,31
Text,96,11,10,13,TRAIN_00135.jpg,284,31
Text,111,6,8,17,TRAIN_00135.jpg,284,31
Text,9,14,13,19,TRAIN_00136.jpg,324,44
Text,28,12,14,19,TRAIN_00136.jpg,324,44
Text,47,13,14,18,TRAIN_00136.jpg,324,44
Text,64,14,12,19,TRAIN_00136.jpg,324,44
Text,83,15,15,17,TRAIN_00136.jpg,324,44
Text,98,15,14,16,TRAIN_00136.jpg,324,44
Text,113,15,16,15,TRAIN_00136.jpg,324,44
Text,134,14,15,16,TRAIN_00136.jpg,324,44
Text,15,15,12,11,TRAIN_00137.jpg,388,36
Text,25,15,11,13,TRAIN_00137.jpg,388,36
Text,34,15,13,14,TRAIN_00137.jpg,388,36
Text,49,16,7,12,TRAIN_00137.jpg,388,36
Text,93,12,14,21,TRAIN_00137.jpg,388,36
Text,113,12,14,23,TRAIN_00137.jpg,388,36
Text,131,12,12,21,TRAIN_00137.jpg,388,36
Text,148,14,16,18,TRAIN_00137.jpg,388,36
Text,181,12,14,17,TRAIN_00137.jpg,388,36
Text,203,15,9,16,TRAIN_00137.jpg,388,36
Text,219,13,16,17,TRAIN_00137.jpg,388,36
Text,241,15,8,15,TRAIN_00137.jpg,388,36
Text,273,13,14,20,TRAIN_00137.jpg,388,36
Text,293,16,11,15,TRAIN_00137.jpg,388,36
Text,310,15,13,17,TRAIN_00137.jpg,388,36
Text,329,14,15,20,TRAIN_00137.jpg,388,36
Text,348,14,12,20,TRAIN_00137.jpg,388,36
Text,4,14,11,14,TRAIN_00138.jpg,388,36
Text,13,14,10,13,TRAIN_00138.jpg,388,36
Text,22,14,12,13,TRAIN_00138.jpg,388,36
Text,35,17,9,11,TRAIN_00138.jpg,388,36
Text,79,13,15,19,TRAIN_00138.jpg,388,36
Text,98,15,16,17,TRAIN_00138.jpg,388,36
Text,118,14,16,17,TRAIN_00138.jpg,388,36
Text,136,13,15,16,TRAIN_00138.jpg,388,36
Text,153,15,16,16,TRAIN_00138.jpg,388,36
Text,176,12,9,21,TRAIN_00138.jpg,388,36
Text,10,8,11,14,TRAIN_00139.jpg,388,36
Text,20,8,10,13,TRAIN_00139.jpg,388,36
Text,30,8,13,13,TRAIN_00139.jpg,388,36
Text,43,10,7,13,TRAIN_00139.jpg,388,36
Text,92,5,12,20,TRAIN_00139.jpg,388,36
Text,106,6,11,20,TRAIN_00139.jpg,388,36
Text,128,4,13,22,TRAIN_00139.jpg,388,36
Text,145,5,14,22,TRAIN_00139.jpg,388,36
Text,162,8,7,18,TRAIN_00139.jpg,388,36
Text,181,5,13,20,TRAIN_00139.jpg,388,36
Text,198,6,12,18,TRAIN_00139.jpg,388,36
Text,9,14,15,22,TRAIN_00140.jpg,324,44
Text,24,14,13,18,TRAIN_00140.jpg,324,44
Text,41,14,15,15,TRAIN_00140.jpg,324,44
Text,59,15,13,16,TRAIN_00140.jpg,324,44
Text,78,11,15,20,TRAIN_00140.jpg,324,44
Text,94,15,17,16,TRAIN_00140.jpg,324,44
Text,113,14,16,18,TRAIN_00140.jpg,324,44
Text,152,11,13,21,TRAIN_00140.jpg,324,44
Text,165,15,11,15,TRAIN_00140.jpg,324,44
Text,185,15,16,14,TRAIN_00140.jpg,324,44
Text,206,16,12,15,TRAIN_00140.jpg,324,44
Text,219,13,14,17,TRAIN_00140.jpg,324,44
Text,18,4,10,13,TRAIN_00141.jpg,388,33
Text,27,4,9,14,TRAIN_00141.jpg,388,33
Text,36,4,10,13,TRAIN_00141.jpg,388,33
Text,45,3,10,13,TRAIN_00141.jpg,388,33
Text,54,4,13,13,TRAIN_00141.jpg,388,33
Text,68,5,7,12,TRAIN_00141.jpg,388,33
Text,87,2,15,16,TRAIN_00141.jpg,388,33
Text,105,0,16,17,TRAIN_00141.jpg,388,33
Text,123,0,16,17,TRAIN_00141.jpg,388,33
Text,8,14,12,16,TRAIN_00142.jpg,324,44
Text,28,14,11,15,TRAIN_00142.jpg,324,44
Text,45,10,13,14,TRAIN_00142.jpg,324,44
Text,6,14,17,14,TRAIN_00143.jpg,324,44
Text,27,13,14,17,TRAIN_00143.jpg,324,44
Text,44,17,11,14,TRAIN_00143.jpg,324,44
Text,61,15,13,15,TRAIN_00143.jpg,324,44
Text,77,14,15,18,TRAIN_00143.jpg,324,44
Text,101,16,11,16,TRAIN_00143.jpg,324,44
Text,2,14,12,14,TRAIN_00144.jpg,388,36
Text,12,14,11,14,TRAIN_00144.jpg,388,36
Text,21,14,14,14,TRAIN_00144.jpg,388,36
Text,35,16,7,12,TRAIN_00144.jpg,388,36
Text,78,11,18,22,TRAIN_00144.jpg,388,36
Text,98,9,17,23,TRAIN_00144.jpg,388,36
Text,119,13,14,18,TRAIN_00144.jpg,388,36
Text,133,13,17,18,TRAIN_00144.jpg,388,36
Text,151,14,19,18,TRAIN_00144.jpg,388,36
Text,170,14,14,18,TRAIN_00144.jpg,388,36
Text,186,13,13,18,TRAIN_00144.jpg,388,36
Text,206,19,11,7,TRAIN_00144.jpg,388,36
Text,220,11,16,21,TRAIN_00144.jpg,388,36
Text,243,13,16,16,TRAIN_00144.jpg,388,36
Text,259,12,18,17,TRAIN_00144.jpg,388,36
Text,279,10,10,19,TRAIN_00144.jpg,388,36
Text,297,12,11,17,TRAIN_00144.jpg,388,36
Text,30,4,10,11,TRAIN_00145.jpg,284,65
Text,40,3,9,13,TRAIN_00145.jpg,284,65
Text,49,3,9,13,TRAIN_00145.jpg,284,65
Text,57,4,10,12,TRAIN_00145.jpg,284,65
Text,66,4,10,12,TRAIN_00145.jpg,284,65
Text,76,4,11,13,TRAIN_00145.jpg,284,65
Text,32,37,13,16,TRAIN_00145.jpg,284,65
Text,45,40,7,11,TRAIN_00145.jpg,284,65
Text,52,34,10,15,TRAIN_00145.jpg,284,65
Text,58,40,9,9,TRAIN_00145.jpg,284,65
Text,66,39,11,11,TRAIN_00145.jpg,284,65
Text,77,38,10,11,TRAIN_00145.jpg,284,65
Text,8,15,15,15,TRAIN_00146.jpg,324,44
Text,28,11,14,17,TRAIN_00146.jpg,324,44
Text,44,12,13,17,TRAIN_00146.jpg,324,44
Text,60,11,13,17,TRAIN_00146.jpg,324,44
Text,77,12,17,17,TRAIN_00146.jpg,324,44
Text,98,12,14,18,TRAIN_00146.jpg,324,44
Text,116,12,12,17,TRAIN_00146.jpg,324,44
Text,132,11,16,19,TRAIN_00146.jpg,324,44
Text,151,12,13,19,TRAIN_00146.jpg,324,44
Text,5,13,14,17,TRAIN_00147.jpg,324,44
Text,26,13,12,17,TRAIN_00147.jpg,324,44
Text,45,15,11,15,TRAIN_00147.jpg,324,44
Text,57,16,18,15,TRAIN_00147.jpg,324,44
Text,81,16,14,15,TRAIN_00147.jpg,324,44
Text,99,15,12,17,TRAIN_00147.jpg,324,44
Text,16,7,14,18,TRAIN_00148.jpg,284,31
Text,34,8,13,19,TRAIN_00148.jpg,284,31
Text,50,8,11,17,TRAIN_00148.jpg,284,31
Text,65,8,13,17,TRAIN_00148.jpg,284,31
Text,80,10,13,15,TRAIN_00148.jpg,284,31
Text,32,10,11,11,TRAIN_00149.jpg,284,50
Text,42,10,10,12,TRAIN_00149.jpg,284,50
Text,52,10,12,12,TRAIN_00149.jpg,284,50
Text,32,30,10,13,TRAIN_00149.jpg,284,50
Text,46,31,11,12,TRAIN_00149.jpg,284,50
Text,62,30,11,13,TRAIN_00149.jpg,284,50
Text,76,31,11,12,TRAIN_00149.jpg,284,50
Text,93,31,10,12,TRAIN_00149.jpg,284,50
Text,110,31,11,13,TRAIN_00149.jpg,284,50
Text,124,31,10,12,TRAIN_00149.jpg,284,50
Text,139,30,11,11,TRAIN_00149.jpg,284,50
Text,152,28,14,15,TRAIN_00149.jpg,284,50
Text,20,4,10,12,TRAIN_00150.jpg,388,35
Text,30,4,9,12,TRAIN_00150.jpg,388,35
Text,38,4,11,12,TRAIN_00150.jpg,388,35
Text,48,4,9,12,TRAIN_00150.jpg,388,35
Text,57,4,13,12,TRAIN_00150.jpg,388,35
Text,71,5,7,11,TRAIN_00150.jpg,388,35
Text,90,2,16,16,TRAIN_00150.jpg,388,35
Text,107,4,18,12,TRAIN_00150.jpg,388,35
Text,130,2,12,14,TRAIN_00150.jpg,388,35
Text,146,1,13,17,TRAIN_00150.jpg,388,35
Text,164,2,16,14,TRAIN_00150.jpg,388,35
Text,182,2,17,15,TRAIN_00150.jpg,388,35
Text,19,9,12,16,TRAIN_00151.jpg,284,31
Text,34,9,13,15,TRAIN_00151.jpg,284,31
Text,51,9,13,15,TRAIN_00151.jpg,284,31
Text,66,8,11,16,TRAIN_00151.jpg,284,31
Text,82,8,10,16,TRAIN_00151.jpg,284,31
Text,25,4,9,14,TRAIN_00152.jpg,388,36
Text,34,4,9,13,TRAIN_00152.jpg,388,36
Text,41,4,10,13,TRAIN_00152.jpg,388,36
Text,51,4,10,12,TRAIN_00152.jpg,388,36
Text,61,4,11,13,TRAIN_00152.jpg,388,36
Text,75,5,6,13,TRAIN_00152.jpg,388,36
Text,94,2,13,13,TRAIN_00152.jpg,388,36
Text,113,2,15,13,TRAIN_00152.jpg,388,36
Text,131,1,13,14,TRAIN_00152.jpg,388,36
Text,149,1,15,13,TRAIN_00152.jpg,388,36
Text,14,4,11,13,TRAIN_00153.jpg,388,29
Text,24,3,9,14,TRAIN_00153.jpg,388,29
Text,32,3,10,13,TRAIN_00153.jpg,388,29
Text,41,3,10,13,TRAIN_00153.jpg,388,29
Text,50,4,13,11,TRAIN_00153.jpg,388,29
Text,65,5,6,12,TRAIN_00153.jpg,388,29
Text,84,2,13,16,TRAIN_00153.jpg,388,29
Text,101,2,13,19,TRAIN_00153.jpg,388,29
Text,120,3,12,15,TRAIN_00153.jpg,388,29
Text,140,2,14,18,TRAIN_00153.jpg,388,29
Text,17,4,9,13,TRAIN_00154.jpg,388,28
Text,25,4,10,13,TRAIN_00154.jpg,388,28
Text,32,4,12,13,TRAIN_00154.jpg,388,28
Text,43,4,10,12,TRAIN_00154.jpg,388,28
Text,52,3,13,14,TRAIN_00154.jpg,388,28
Text,66,4,6,13,TRAIN_00154.jpg,388,28
Text,84,2,17,18,TRAIN_00154.jpg,388,28
Text,106,0,13,20,TRAIN_00154.jpg,388,28
Text,120,0,17,21,TRAIN_00154.jpg,388,28
Text,140,2,16,18,TRAIN_00154.jpg,388,28
Text,158,1,14,18,TRAIN_00154.jpg,388,28
Text,174,2,14,17,TRAIN_00154.jpg,388,28
Text,193,2,14,17,TRAIN_00154.jpg,388,28
Text,19,4,10,13,TRAIN_00155.jpg,388,23
Text,29,4,9,13,TRAIN_00155.jpg,388,23
Text,36,3,10,13,TRAIN_00155.jpg,388,23
Text,46,3,10,13,TRAIN_00155.jpg,388,23
Text,55,3,13,13,TRAIN_00155.jpg,388,23
Text,69,6,6,12,TRAIN_00155.jpg,388,23
Text,91,1,14,18,TRAIN_00155.jpg,388,23
Text,106,1,18,18,TRAIN_00155.jpg,388,23
Text,126,1,13,16,TRAIN_00155.jpg,388,23
Text,143,1,13,18,TRAIN_00155.jpg,388,23
Text,29,4,9,12,TRAIN_00156.jpg,284,72
Text,38,4,9,11,TRAIN_00156.jpg,284,72
Text,48,4,9,12,TRAIN_00156.jpg,284,72
Text,56,4,10,11,TRAIN_00156.jpg,284,72
Text,65,3,10,12,TRAIN_00156.jpg,284,72
Text,75,4,11,12,TRAIN_00156.jpg,284,72
Text,30,38,12,17,TRAIN_00156.jpg,284,72
Text,44,38,13,15,TRAIN_00156.jpg,284,72
Text,60,38,12,13,TRAIN_00156.jpg,284,72
Text,75,38,11,14,TRAIN_00156.jpg,284,72
Text,91,36,11,17,TRAIN_00156.jpg,284,72
Text,107,36,12,16,TRAIN_00156.jpg,284,72
Text,121,37,12,16,TRAIN_00156.jpg,284,72
Text,134,37,12,16,TRAIN_00156.jpg,284,72
Text,30,62,10,10,TRAIN_00156.jpg,284,72
Text,39,61,9,11,TRAIN_00156.jpg,284,72
Text,47,61,9,11,TRAIN_00156.jpg,284,72
Text,55,61,10,11,TRAIN_00156.jpg,284,72
Text,68,61,9,11,TRAIN_00156.jpg,284,72
Text,76,61,10,11,TRAIN_00156.jpg,284,72
Text,88,61,11,11,TRAIN_00156.jpg,284,72
Text,98,61,9,11,TRAIN_00156.jpg,284,72
Text,106,61,4,11,TRAIN_00156.jpg,284,72
Text,111,61,9,11,TRAIN_00156.jpg,284,72
Text,119,61,9,11,TRAIN_00156.jpg,284,72
Text,127,61,8,11,TRAIN_00156.jpg,284,72
Text,135,62,10,10,TRAIN_00156.jpg,284,72
Text,145,61,9,11,TRAIN_00156.jpg,284,72
Text,154,62,9,10,TRAIN_00156.jpg,284,72
Text,174,61,10,11,TRAIN_00156.jpg,284,72
Text,184,61,8,11,TRAIN_00156.jpg,284,72
Text,190,61,9,11,TRAIN_00156.jpg,284,72
